Date,rain_acc,air_temperature,Quality_flag,horizontal_wind_speed,relative_humidity,wind_direction
01/04/2017 00:00,0,10.24333333,,3.396,79.65,64.44133333
01/04/2017 00:15,0,10.12466667,,3.711666667,80.42,64.07533333
01/04/2017 00:30,0,10.07866667,,3.844666667,80.68666667,63.59066667
01/04/2017 00:45,0,10.18666667,,3.651133333,79.62266667,63.24066667
01/04/2017 01:00,0,10.24266667,,3.052866667,78.42066667,63.19533333
01/04/2017 01:15,0,10.054,,2.4582,79.01466667,63.328
01/04/2017 01:30,0,10.142,,3.680466667,78.35066667,63.12933333
01/04/2017 01:45,0,10.26666667,,3.3752,77.898,63.428
01/04/2017 02:00,0,10.38266667,,3.607333333,77.988,63.67
01/04/2017 02:15,0,10.45333333,,3.127333333,78.182,64.418
01/04/2017 02:30,0,10.47933333,,3.212733333,78.60133333,64.92333333
01/04/2017 02:45,0,10.442,,4.204866667,78.73333333,65.57066667
01/04/2017 03:00,0,10.336,,5.598333333,77.46933333,65.96533333
01/04/2017 03:15,0,10.29266667,,5.3636,76.98466667,65.75933333
01/04/2017 03:30,0,10.20933333,,5.168666667,77.27666667,65.41466667
01/04/2017 03:45,0,10.16466667,,4.027333333,77.768,65.32866667
01/04/2017 04:00,0,10.06533333,,4.4806,78.53266667,65.462
01/04/2017 04:15,0,9.996,,4.386533333,79.668,65.688
01/04/2017 04:30,0,9.958666667,,4.539666667,80.33333333,65.99066667
01/04/2017 04:45,0,9.939333333,,4.3252,80.44,66.164
01/04/2017 05:00,0,9.961333333,,3.884733333,80.00066667,65.95866667
01/04/2017 05:15,0,9.918,,4.390466667,80.06666667,66.11933333
01/04/2017 05:30,0,9.972666667,,3.364066667,80.174,66.09333333
01/04/2017 05:45,0,10.016,,4.647466667,79.982,66.23933333
01/04/2017 06:00,0,10.062,,4.990133333,79.63533333,66.10333333
01/04/2017 06:15,0,10.06466667,,4.632,79.856,66.09466667
01/04/2017 06:30,0,10.09933333,,4.751933333,79.49533333,66.18133333
01/04/2017 06:45,0,10.1,,5.734466667,79.72866667,66.39
01/04/2017 07:00,0,10.21066667,,5.529533333,80.236,66.928
