Date,rain_acc,air_temperature,Quality_flag,horizontal_wind_speed,relative_humidity,wind_direction
01/11/2017 00:00,0,10.02466667,,2.597533333,89.40666667,240.3066667
01/11/2017 00:15,0,9.931333333,,2.3652,89.7,239.3
01/11/2017 00:30,0,9.864666667,,2.209866667,89.98666667,238.2533333
01/11/2017 00:45,0,9.814,,2.152666667,90.11333333,219.1666667
01/11/2017 01:00,0,9.720666667,,2.3262,90.28,225.8666667
01/11/2017 01:15,0,9.737333333,,2.088066667,90.50666667,237.68
01/11/2017 01:30,0,9.815333333,,2.0772,90.32,239.1866667
01/11/2017 01:45,0,9.78,,1.778333333,90.26666667,242.2666667
01/11/2017 02:00,0,9.788,,2.347533333,90.41333333,243.96
01/11/2017 02:15,0,9.796666667,,2.585533333,90.52666667,237.64
01/11/2017 02:30,0,9.766,,2.3206,90.58,228.2666667
01/11/2017 02:45,0,9.795333333,,1.9928,90.67333333,234.42
01/11/2017 03:00,0,9.8,,1.4412,90.60666667,223.7133333
01/11/2017 03:15,0,9.776666667,,1.793266667,90.60666667,222.94
01/11/2017 03:30,0,9.715333333,,2.058666667,90.82666667,219.9733333
01/11/2017 03:45,0,9.748666667,,2.046733333,90.98,219.3933333
01/11/2017 04:00,0,9.804666667,,1.9094,90.98666667,219.5933333
01/11/2017 04:15,0,9.82,,2.151133333,91.1,225.7733333
01/11/2017 04:30,0,9.834666667,,1.917933333,91.36,223.6933333
01/11/2017 04:45,0,9.842666667,,1.5798,91.56666667,220.1666667
01/11/2017 05:00,0,9.889333333,,1.737533333,91.61333333,200.2066667
01/11/2017 05:15,0,10.01,,1.7566,91.65333333,206.64
01/11/2017 05:30,0,9.952666667,,1.938533333,91.54,214.7266667
01/11/2017 05:45,0,9.819333333,,2.310733333,91.90666667,248.88
01/11/2017 06:00,0,9.754666667,,1.7146,92.26666667,238.8733333
01/11/2017 06:15,0,9.711333333,,1.147533333,92.34666667,212.0666667
01/11/2017 06:30,0,9.690666667,,1.781,92.38666667,223.8
01/11/2017 06:45,0,9.694666667,,1.688,92.79333333,237.2666667
01/11/2017 07:00,0,9.752666667,,1.3336,92.96,241.9733333
01/11/2017 07:15,0,9.874666667,,1.680466667,92.97333333,242.2466667
01/11/2017 07:30,0,10.002,,1.860066667,92.7,233.7666667
01/11/2017 07:45,0,10.072,,1.509266667,92.36,228.1866667
01/11/2017 08:00,0,10.186,,1.523133333,91.98,232.46
01/11/2017 08:15,0,10.52533333,,0.728466667,91.46,207.56
01/11/2017 08:30,0,10.86133333,,0.912133333,89.82666667,185.46
01/11/2017 08:45,0,10.89066667,,1.060533333,88.92666667,227.84
01/11/2017 09:00,0,11.06666667,,1.298866667,88.44666667,224.6533333
01/11/2017 09:15,0,11.214,,1.99,87.74,239.1266667
01/11/2017 09:30,0,11.45933333,,2.835666667,86.42666667,226.0933333
01/11/2017 09:45,0,11.716,,3.560266667,84.96666667,222.0533333
01/11/2017 10:00,0,12.27733333,,2.089533333,82.93333333,222.94
01/11/2017 10:15,0,12.496,,2.683333333,80.522,217.04
01/11/2017 10:30,0,12.56666667,,3.172466667,79.306,223.6533333
