Date,rain_acc,air_temperature,Quality_flag,horizontal_wind_speed,relative_humidity,wind_direction
01/01/2017 00:00,0,7.468733333,,8.586466667,75.52733333,254.54
01/01/2017 00:15,0,7.407333333,,8.861066667,76.41666667,252.92
01/01/2017 00:30,0,7.424266667,,8.677333333,76.412,246.1
01/01/2017 00:45,0,7.376733333,,8.514133333,75.746,257.1266667
01/01/2017 01:00,0,7.2578,,8.535666667,75.68133333,253.3333333
01/01/2017 01:15,0,7.043333333,,7.232133333,76.31933333,253.5333333
01/01/2017 01:30,0,6.898266667,,7.478666667,76.308,252.5266667
01/01/2017 01:45,0,6.741933333,,6.914733333,76.7,246.66
01/01/2017 02:00,0,6.6224,,6.0578,77.878,249.9733333
01/01/2017 02:15,0,6.613,,6.079533333,78.15133333,240.9
01/01/2017 02:30,0,6.578466667,,7.1212,76.25933333,242.84
01/01/2017 02:45,0,6.480533333,,6.315533333,74.63866667,251.0933333
01/01/2017 03:00,0,6.433933333,,6.442533333,73.94733333,247.4533333
01/01/2017 03:15,0,6.297133333,,5.711866667,74.81066667,239.8466667
01/01/2017 03:30,0,6.147533333,,6.0586,76.28733333,229.1066667
01/01/2017 03:45,0,6.0448,,6.479,77.41866667,232.18
01/01/2017 04:00,0,6.234266667,,7.9792,76.808,237.46
01/01/2017 04:15,0,6.335733333,,7.5308,76.07866667,235.6666667
01/01/2017 04:30,0,6.2126,,6.300266667,76.33866667,242.8866667
01/01/2017 04:45,0,6.0748,,5.505066667,77.15266667,240.6066667
01/01/2017 05:00,0,6.067666667,,5.582666667,77.27866667,233.4866667
01/01/2017 05:15,0,6.1522,,6.613733333,76.54466667,240.4266667
01/01/2017 05:30,0,6.271066667,,6.716666667,76.23666667,237.3533333
01/01/2017 05:45,0,6.405933333,,5.958466667,76.172,233.7266667
01/01/2017 06:00,0,6.432066667,,5.4206,76.34733333,226.1333333
01/01/2017 06:15,0,6.4662,,5.6102,76.312,233.7933333
01/01/2017 06:30,0,6.424133333,,5.098533333,76.55266667,221.92
01/01/2017 06:45,0,6.384133333,,5.357666667,76.722,227.6733333
01/01/2017 07:00,0,6.341266667,,4.558333333,76.996,228.0733333
01/01/2017 07:15,0,6.363266667,,4.669533333,77.13666667,214.2333333
01/01/2017 07:30,0,6.401533333,,4.2324,77.42,219.5533333
01/01/2017 07:45,0,6.528,,4.294133333,77.308,218.0066667
01/01/2017 08:00,0,6.6326,,4.341066667,77.03333333,220.5266667
01/01/2017 08:15,0,6.6822,,3.8514,76.952,208.7666667
01/01/2017 08:30,0,6.6472,,3.0366,77.54866667,212.34
01/01/2017 08:45,0,6.555933333,,2.364666667,78.24466667,195.4533333
01/01/2017 09:00,0,6.4956,,2.8398,79.068,195.18
01/01/2017 09:15,0,6.514533333,,3.423133333,79.32266667,186.8
01/01/2017 09:30,0,6.7214,,3.2462,78.65333333,181.06
01/01/2017 09:45,0,6.767266667,,2.0708,78.344,170.08
01/01/2017 10:00,0,6.805866667,,1.856533333,78.54733333,142.92
01/01/2017 10:15,0,6.767466667,,1.373333333,79.38666667,145.0066667
01/01/2017 10:30,0,7.010266667,,1.1476,79.39666667,186.2333333
01/01/2017 10:45,0,7.203066667,,1.481066667,80.38866667,197.1866667
01/01/2017 11:00,0,7.339866667,,1.160466667,81.55333333,203.26
01/01/2017 11:15,0,7.370666667,,1.6388,82.1,236.8933333
01/01/2017 11:30,0,7.457466667,,2.170866667,82.46666667,229.9333333
01/01/2017 11:45,0,7.581466667,,3.292066667,83.30666667,231.14
01/01/2017 12:00,0,7.6162,,3.911533333,84.02666667,240.9733333
01/01/2017 12:15,0,7.556333333,,4.185733333,84.68666667,250.76
01/01/2017 12:30,0,7.5348,,3.9874,84.49333333,260.6
01/01/2017 12:45,0,7.533866667,,3.957333333,83.89333333,260.1333333
01/01/2017 13:00,0,7.568066667,,4.891733333,83.5,267.4733333
01/01/2017 13:15,0,7.634333333,,6.106733333,82.70666667,268.6533333
01/01/2017 13:30,0,7.751333333,,6.011333333,81.09133333,286.4933333
01/01/2017 13:45,0,7.7228,,4.9904,78.838,304.1066667
01/01/2017 14:00,0,7.411,,4.606533333,76.01,299.1933333
01/01/2017 14:15,0,7.4196,,5.9462,74.69533333,294.7666667
01/01/2017 14:30,0,7.395733333,,6.822533333,75.53866667,291.62
01/01/2017 14:45,0,7.356266667,,7.648333333,76.53333333,294.9266667
01/01/2017 15:00,0,7.344533333,,6.548666667,76.75666667,291.18
01/01/2017 15:15,0,7.395466667,,6.4376,76.61333333,293.0466667
01/01/2017 15:30,0,7.414266667,,6.579866667,75.70533333,291.2533333
01/01/2017 15:45,0,7.335533333,,5.041666667,75.282,293.2666667
01/01/2017 16:00,0,7.239333333,,6.041,75.838,276.5466667
01/01/2017 16:15,0,7.1798,,6.352333333,76.41733333,267.34
01/01/2017 16:30,0,7.2014,,5.842333333,76.54666667,270.0933333
01/01/2017 16:45,0,7.207933333,,5.3044,76.94466667,277.9133333
01/01/2017 17:00,0,7.3362,,6.4852,75.702,265.0666667
01/01/2017 17:15,0,7.397066667,,6.183333333,75.19066667,260.7266667
01/01/2017 17:30,0,7.380133333,,5.573533333,75.26666667,256.98
01/01/2017 17:45,0,7.340733333,,5.290666667,75.52466667,258.24
01/01/2017 18:00,0,7.299733333,,5.885466667,75.534,254.3333333
01/01/2017 18:15,0,7.2684,,6.036133333,75.36866667,253.44
01/01/2017 18:30,0,7.3422,,6.287066667,74.414,264.0866667
01/01/2017 18:45,0,7.594866667,,7.169266667,71.524,263.5266667
01/01/2017 19:00,0,7.6632,,7.357133333,69.89,268.08
01/01/2017 19:15,0,7.664466667,,7.683,69.054,267.12
01/01/2017 19:30,0,7.712533333,,7.703733333,68.17133333,274.0666667
01/01/2017 19:45,0,7.8244,,8.0648,67.344,271.9733333
01/01/2017 20:00,0,7.826133333,,6.861066667,67.966,273.0733333
01/01/2017 20:15,0,7.97,,7.674066667,67.71,270.2866667
01/01/2017 20:30,0,8.0532,,7.957,67.036,278.0866667
01/01/2017 20:45,0,8.076666667,,7.6172,66.79666667,283.8933333
01/01/2017 21:00,0,8.070666667,,8.5908,66.72066667,279.9133333
01/01/2017 21:15,0,7.979866667,,7.550066667,67.00133333,274.3533333
01/01/2017 21:30,0,7.904333333,,9.321733333,66.93666667,286.7
01/01/2017 21:45,0,7.7972,,7.613933333,67.264,284.3333333
01/01/2017 22:00,0,7.776866667,,7.6862,67.08666667,280.8266667
01/01/2017 22:15,0,7.715333333,,7.7616,67.14866667,274.9133333
01/01/2017 22:30,0,7.588133333,,7.3416,67.83133333,270.7
01/01/2017 22:45,0,7.513666667,,7.253733333,68.17466667,293.12
01/01/2017 23:00,0,7.407533333,,6.390733333,68.52066667,280.9466667
01/01/2017 23:15,0,7.370466667,,7.135133333,68.31666667,277.3466667
01/01/2017 23:30,0,7.368133333,,7.367666667,67.94466667,286.78
01/01/2017 23:45,0,7.278666667,,6.779866667,68.32533333,281.3933333
02/01/2017 00:00,0,7.012933333,,6.206133333,69.74066667,262.36
02/01/2017 00:15,0,6.8238,,6.377533333,71.02266667,269.3066667
02/01/2017 00:30,0,6.710933333,,6.060333333,71.41533333,263.7733333
02/01/2017 00:45,0,6.669066667,,6.142333333,71.31933333,268.2266667
02/01/2017 01:00,0,6.632733333,,6.209533333,71.47533333,266.4666667
02/01/2017 01:15,0,6.417333333,,5.488866667,72.48866667,256.62
02/01/2017 01:30,0,6.2594,,6.155333333,73.308,261.3866667
02/01/2017 01:45,0,6.170666667,,6.7078,73.93133333,261.0733333
02/01/2017 02:00,0,6.082733333,,6.197066667,74.51666667,262.3266667
02/01/2017 02:15,0,5.971933333,,5.7914,75.344,254.42
02/01/2017 02:30,0,5.832733333,,5.543266667,76.35933333,255.0266667
02/01/2017 02:45,0,5.667,,4.800266667,77.46266667,256.1933333
02/01/2017 03:00,0,5.672866667,,5.304066667,77.568,255.2133333
02/01/2017 03:15,0,5.6822,,4.462933333,77.00266667,254.6066667
02/01/2017 03:30,0,5.5606,,3.851266667,77.128,245.8866667
02/01/2017 03:45,0,5.559466667,,4.117466667,76.78533333,258.92
02/01/2017 04:00,0,5.552866667,,3.803733333,76.58333333,262.0533333
02/01/2017 04:15,0,5.527666667,,3.900333333,76.382,262.26
02/01/2017 04:30,0,5.417933333,,3.707866667,76.466,249.9733333
02/01/2017 04:45,0,5.304466667,,3.823933333,76.396,259.4866667
02/01/2017 05:00,0,5.366733333,,3.620133333,75.316,255.82
02/01/2017 05:15,0,5.109533333,,3.7504,76.24466667,236.5733333
02/01/2017 05:30,0,4.836466667,,4.186666667,78.60266667,251.6666667
02/01/2017 05:45,0,4.899,,4.922133333,79.17533333,253.34
02/01/2017 06:00,0,4.962733333,,4.364266667,79.39133333,247.88
02/01/2017 06:15,0,4.915666667,,2.633866667,80.15,238.8333333
02/01/2017 06:30,0,4.872533333,,2.999866667,80.74,233.86
02/01/2017 06:45,0,4.873266667,,2.695066667,81.12,220.3466667
02/01/2017 07:00,0,4.949266667,,2.3896,80.98666667,212.2133333
02/01/2017 07:15,0,5.0954,,3.096133333,80.38666667,221.7
02/01/2017 07:30,0,5.329866667,,2.9972,79.154,230.32
02/01/2017 07:45,0,5.7124,,3.383733333,75.97933333,199.1066667
02/01/2017 08:00,0,5.5552,,3.193466667,76.26133333,200.6933333
02/01/2017 08:15,0,5.4898,,2.9094,77.428,206.54
02/01/2017 08:30,0,5.629866667,,2.745533333,77.28333333,217.8533333
02/01/2017 08:45,0,5.801866667,,2.050466667,77.13866667,210.92
02/01/2017 09:00,0,5.896666667,,2.7832,77.87866667,212.6466667
02/01/2017 09:15,0,5.947666667,,3.723,78.37,206.5133333
