Date,rain_acc,air_temperature,Quality_flag,horizontal_wind_speed,relative_humidity,wind_direction
01/09/2017 00:00,0,13.566,,1.7258,79.63266667,220.7933333
01/09/2017 00:15,0,13.46733333,,1.002466667,80.54,207.4
01/09/2017 00:30,0,13.288,,0.728066667,80.272,207.4266667
01/09/2017 00:45,0,13.15533333,,1.546066667,80.69333333,222.8266667
01/09/2017 01:00,0,13.08733333,,1.431,81.69333333,202.5733333
01/09/2017 01:15,0,12.996,,1.2238,81.73333333,235.2
01/09/2017 01:30,0,12.86866667,,1.2524,82.48666667,268.96
01/09/2017 01:45,0,12.836,,1.4612,82.2,220.08
01/09/2017 02:00,0,12.574,,2.239333333,83.36,230.22
01/09/2017 02:15,0,12.496,,1.646533333,84.08,238.8466667
01/09/2017 02:30,0,12.388,,1.9202,84.58,239.18
01/09/2017 02:45,0,12.35133333,,1.847866667,84.82666667,247.1466667
01/09/2017 03:00,0,12.25733333,,1.858933333,85.22666667,249.8733333
01/09/2017 03:15,0,12.172,,1.222466667,85.61333333,226.2733333
01/09/2017 03:30,0,12.14733333,,1.239866667,85.34,196.6933333
01/09/2017 03:45,0,12.036,,0.2256,85.06,161.44
01/09/2017 04:00,0,12.08933333,,0.5532,85.25333333,214.4933333
01/09/2017 04:15,0,12,,0.383533333,84.62666667,168.12
01/09/2017 04:30,0,11.87066667,,0.407466667,85.07333333,161.44
01/09/2017 04:45,0,11.77933333,,0.291933333,85.26666667,161.8
01/09/2017 05:00,0,11.58666667,,0.053333333,85.31333333,146.02
01/09/2017 05:15,0,11.48933333,,0.3414,85.05333333,142.3666667
01/09/2017 05:30,0,11.608,,0.131,85.28,141.6333333
01/09/2017 05:45,0,11.92533333,,0.191,83.71333333,80.232
01/09/2017 06:00,0,12.67733333,,0.925666667,81.31733333,60.73666667
01/09/2017 06:15,0,12.78,,2.1276,77.864,47.42866667
01/09/2017 06:30,0,13.25466667,,1.3076,75.244,56.56266667
01/09/2017 06:45,0,13.156,,2.082533333,74.76266667,64.33066667
01/09/2017 07:00,0,13.64466667,,1.516333333,73.6,43.46513333
01/09/2017 07:15,0,14.28933333,,1.326533333,70.69133333,56.28933333
01/09/2017 07:30,0,14.178,,2.252733333,70.482,40.22933333
01/09/2017 07:45,0,14.566,,1.2512,68.37933333,81.78046667
01/09/2017 08:00,0,15.42333333,,1.447133333,65.59733333,45.00933333
01/09/2017 08:15,0,15.41866667,,2.107733333,66.048,63.536
01/09/2017 08:30,0,15.66866667,,2.282466667,64.27533333,61.72426667
01/09/2017 08:45,0,15.76733333,,2.201333333,63.474,68.00686667
01/09/2017 09:00,0,16.48266667,,2.368333333,60.68666667,59.97993333
01/09/2017 09:15,0,16.564,,2.636666667,59.13533333,72.74126667
01/09/2017 09:30,0,16.91266667,,2.7908,57.95133333,73.04193333
01/09/2017 09:45,0,16.964,,2.993533333,57.792,58.932
01/09/2017 10:00,0,17.47,,2.462533333,57.078,65.27
01/09/2017 10:15,0,18.24533333,,1.792666667,55.374,104.354
01/09/2017 10:30,0,18.15333333,,1.886466667,54.50533333,127.2511333
01/09/2017 10:45,0,18.43266667,,2.1186,54.37333333,87.10086667
01/09/2017 11:00,0,18.518,,1.661333333,53.18533333,150.8563333
01/09/2017 11:15,0,19.06933333,,1.997466667,51.02266667,157.9807333
01/09/2017 11:30,0,19.422,,1.791133333,48.43333333,152.2186
01/09/2017 11:45,0,19.50266667,,1.760466667,49.24133333,155.0361333
01/09/2017 12:00,0,19.43666667,,2.498466667,47.748,243.736
01/09/2017 12:15,0,19.22466667,,2.500533333,48.79266667,174.0831333
01/09/2017 12:30,0,19.20866667,,2.4838,47.90533333,197.4102
01/09/2017 12:45,0,19.51533333,,2.106133333,45.124,257.2238
01/09/2017 13:00,0,19.892,,3.006733333,42.424,273.2047333
01/09/2017 13:15,0,20.09933333,,2.488933333,42.766,197.7284
01/09/2017 13:30,0,19.538,,2.755666667,42.37666667,247.692
01/09/2017 13:45,0,20.20666667,,1.558533333,42.09666667,231.8893333
01/09/2017 14:00,0,20.56,,2.469933333,39.23933333,255.1433333
01/09/2017 14:15,0,20.52,,2.532333333,38.662,175.5255333
01/09/2017 14:30,0,20.79266667,,2.321933333,37.468,175.8022
01/09/2017 14:45,0,20.598,,2.477466667,39.10133333,228.2380667
01/09/2017 15:00,0,20.658,,3.346733333,38.33866667,157.5126667
01/09/2017 15:15,0,19.99733333,,2.829066667,40.44066667,232.662
01/09/2017 15:30,0,20.41466667,,2.567466667,40.12066667,171.5456
01/09/2017 15:45,0,20.01866667,,4.261466667,41.622,137.5872
01/09/2017 16:00,0,19.55,,4.714466667,42.39533333,127.7983333
01/09/2017 16:15,0,19.65466667,,3.436133333,43.516,219.0839333
01/09/2017 16:30,0,20.364,,2.091733333,42.356,234.0528
01/09/2017 16:45,0,19.47333333,,4.382333333,42.53466667,225.6369333
01/09/2017 17:00,0,19.03266667,,4.134933333,45.69866667,235.3092
01/09/2017 17:15,0,18.87266667,,3.905933333,47.57,288.308
01/09/2017 17:30,0,18.836,,4.0798,47.458,292.2448667
01/09/2017 17:45,0,18.84066667,,2.530066667,46.462,251.254
01/09/2017 18:00,0,18.81933333,,1.9932,46.22066667,151.6746
01/09/2017 18:15,0,18.79133333,,3.0656,45.584,233.2256667
01/09/2017 18:30,0,18.73733333,,2.109733333,46.17666667,166.0069333
01/09/2017 18:45,0,18.64733333,,2.910666667,46.80066667,216.2060667
01/09/2017 19:00,0,18.56466667,,1.947866667,48.044,132.6548667
01/09/2017 19:15,0,18.52,,1.299866667,48.72533333,41.458
