
Date,rain_acc,air_temperature,Quality_flag,horizontal_wind_speed,relative_humidity,wind_direction
06/03/2017 13:00,,12.9,,10.29,65.87,101.5
06/03/2017 14:00,,13.06,,6.538,63.41,115.6
06/03/2017 15:00,,13.22,,6.84,61.67,65.87
06/03/2017 16:00,,13.33,,2.67,73.2,57.78
06/03/2017 17:00,,13.39,,4.349,72.7,109.4
06/03/2017 18:00,,13.44,,4.423,66.66,116.8
06/03/2017 19:00,,13.44,,5.939,62.53,106.1
06/03/2017 20:00,,13.42,,3.948,58.7,150.2
06/03/2017 21:00,,13.39,,4.6,61.16,162.3
06/03/2017 22:00,,13.37,,5.428,61.9,161.8
06/03/2017 23:00,,13.35,,7.42,66.04,164.1
07/03/2017 00:00,,13.35,,8.52,67.97,158.1
07/03/2017 01:00,,13.33,,6.043,68.38,164.5
07/03/2017 02:00,,13.3,,5.593,71.2,150.2
07/03/2017 03:00,,13.3,,5.501,76.3,168.8
07/03/2017 04:00,,13.28,,6.993,80.2,151.6
07/03/2017 05:00,,13.24,,7.42,74.9,146.2
07/03/2017 06:00,,13.17,,8.65,76.4,151.6
07/03/2017 07:00,,13.08,,7.77,73.7,155.6
07/03/2017 08:00,,13.01,,6.163,71.7,148.6
07/03/2017 09:00,,12.95,,8.32,68.82,155.9
07/03/2017 10:00,,12.93,,9.95,64.69,143.5
07/03/2017 11:00,,12.99,,7.47,59.95,154
07/03/2017 12:00,,13.15,,11.22,54.42,168.9
07/03/2017 13:00,,13.33,,8.94,52.06,145
07/03/2017 14:00,,13.53,,9.52,52.3,161.2
07/03/2017 15:00,,13.73,,8.73,49.16,152.5
07/03/2017 16:00,,13.91,,11.48,52.59,160.9
07/03/2017 17:00,,14.02,,9.39,57.22,159.5
07/03/2017 18:00,,14.09,,7.71,56.91,163.5
07/03/2017 19:00,,14.14,,6.73,55.82,162.2
07/03/2017 20:00,,14.16,,6.49,55.18,163.7
07/03/2017 21:00,,14.16,,6.557,56.42,158.4
07/03/2017 22:00,,14.16,,6.633,57.35,160.8
07/03/2017 23:00,,14.14,,6.467,59.63,163.2
08/03/2017 00:00,,14.09,,3.393,60.25,162
08/03/2017 01:00,,14.05,,3.205,60.97,162.2
08/03/2017 02:00,,14,,3.926,64.65,97.9
08/03/2017 03:00,,13.91,,5.583,71.6,65.93
08/03/2017 04:00,,13.78,,4.7,74,53.45
08/03/2017 05:00,,13.62,,4.766,73.7,63.45
08/03/2017 06:00,,13.48,,4.827,73.1,59.03
08/03/2017 07:00,,13.35,,4.465,72.8,66.06
08/03/2017 08:00,,13.22,,3.683,70.7,29.39
08/03/2017 09:00,,13.1,,2.323,63.01,29.11
08/03/2017 10:00,,12.99,,6.67,55.72,61.72
08/03/2017 11:00,,12.9,,7.6,53.13,66.28
08/03/2017 12:00,,12.81,,11.08,61.62,63.9
08/03/2017 13:00,,12.73,,8.49,64.46,51.31
08/03/2017 14:00,,12.77,,8.3,60.89,40.04
08/03/2017 15:00,,12.86,,12.66,58.85,54.39
08/03/2017 16:00,,12.9,,12.84,63.62,54.67
08/03/2017 17:00,,12.93,,10.6,65.25,46.62
08/03/2017 18:00,,12.95,,10.45,72.9,37.7
08/03/2017 19:00,,12.97,,8.05,86.8,21.74
08/03/2017 20:00,,12.99,,9.51,89.4,16.53
08/03/2017 21:00,,12.99,,11.2,90.2,14.55
08/03/2017 22:00,,12.97,,11.53,89.8,12.88
08/03/2017 23:00,,12.97,,11.27,91.8,8.91
09/03/2017 00:00,,12.99,,10.61,92.5,14.99
09/03/2017 01:00,,13.01,,10.03,93.8,3.865
09/03/2017 02:00,,13.06,,11.76,93.8,357.4
09/03/2017 03:00,,13.1,,12.25,94.5,344.6
09/03/2017 04:00,,13.1,,12.48,92.9,327.7
09/03/2017 05:00,,13.06,,14.69,91.1,313.7
09/03/2017 06:00,,12.99,,14.34,89.8,320.6
09/03/2017 07:00,,12.95,,13.17,90.5,329.3
09/03/2017 08:00,,12.97,,7.64,83.4,341.2
09/03/2017 09:00,,13.01,,9.45,82.3,340.6
09/03/2017 10:00,,13.06,,7.05,79.8,347.7
09/03/2017 11:00,,13.1,,5.721,73.2,321.5
09/03/2017 12:00,,13.15,,4.236,74.4,297.2
09/03/2017 13:00,,13.24,,1.508,72.5,325.9
09/03/2017 14:00,,13.39,,7.69,78.5,211.2
09/03/2017 15:00,,13.55,,4.819,82.9,230.6
09/03/2017 16:00,,13.64,,5.593,82,258.7
09/03/2017 17:00,,13.73,,5.715,80.2,245.2
09/03/2017 18:00,,13.78,,6.223,81.1,240.2
09/03/2017 19:00,,13.8,,8.4,83.8,216.1
09/03/2017 20:00,,13.8,,8.26,83.3,227.9
09/03/2017 21:00,,13.78,,8.09,83.5,208.4
09/03/2017 22:00,,13.75,,7.83,84.2,215.5
09/03/2017 23:00,,13.75,,6.698,80,211.3
10/03/2017 00:00,,13.75,,5.914,84.4,212.9
10/03/2017 01:00,,13.75,,4.986,84.7,210.5
10/03/2017 02:00,,13.78,,6.235,86.3,212.4
10/03/2017 03:00,,13.78,,5.164,84,216.4
10/03/2017 04:00,,13.8,,5.855,85.2,208.8
10/03/2017 05:00,,13.82,,7.06,86.8,180.4
10/03/2017 06:00,,13.84,,4.507,85.5,199.8
10/03/2017 07:00,,13.84,,6.111,87.1,177.4
10/03/2017 08:00,,13.87,,3.956,87.5,157.5
10/03/2017 09:00,,13.87,,5.603,86.6,169.5
10/03/2017 10:00,,13.87,,5.789,86.9,171.6
10/03/2017 11:00,,13.87,,3.394,81.7,161.1
10/03/2017 12:00,,13.89,,5.344,79.8,211.4
10/03/2017 13:00,,13.96,,4.772,72.8,220.6
10/03/2017 14:00,,14.05,,2.812,67.76,220.9
10/03/2017 15:00,,14.14,,4.151,67.2,204.4
10/03/2017 16:00,,14.23,,5.578,64.61,217.4
10/03/2017 17:00,,14.27,,5.036,65.99,208.4
10/03/2017 18:00,,14.32,,4.164,68.67,181.3
10/03/2017 19:00,,14.36,,4.299,70,214.1
10/03/2017 20:00,,14.38,,4.977,73.2,280.4
10/03/2017 21:00,,14.36,,3.051,74.1,279
10/03/2017 22:00,,14.36,,3.436,75.4,265.1
10/03/2017 23:00,,14.34,,4.288,76.2,240.6
11/03/2017 00:00,,14.29,,3.134,78.6,253.1
11/03/2017 01:00,,14.23,,3.507,81.5,249.8
11/03/2017 02:00,,14.18,,3.577,82.7,213
11/03/2017 03:00,,14.11,,3.863,84.3,240.8
11/03/2017 04:00,,14.02,,2.847,85.4,239.6
11/03/2017 05:00,,13.96,,2.808,86.7,235
11/03/2017 06:00,,13.87,,0.086,86.2,228
11/03/2017 07:00,,13.78,,2.032,87.5,264.9
11/03/2017 08:00,,13.71,,3.891,84.2,235.8
11/03/2017 09:00,,13.66,,2.193,78.2,286.2
11/03/2017 10:00,,13.66,,4.207,74.4,249.9
11/03/2017 11:00,,13.78,,3.342,67.62,280.5
11/03/2017 12:00,,13.98,,5.921,59.7,295.9
11/03/2017 13:00,,14.29,,4.752,54.8,257
11/03/2017 14:00,,14.67,,3.109,43.77,291.3
11/03/2017 15:00,,15.03,,5.004,54.41,292.7
11/03/2017 16:00,,15.35,,4.121,54.78,259.8
11/03/2017 17:00,,15.62,,6.919,56.99,280.9
11/03/2017 18:00,,15.81,,8.21,65.49,296.6
11/03/2017 19:00,,15.9,,5.112,69.48,290.7
11/03/2017 20:00,,15.92,,6.129,72.3,291
11/03/2017 21:00,,15.9,,3.229,79.1,294.1
11/03/2017 22:00,,15.83,,3.616,82.5,289
11/03/2017 23:00,,15.76,,3.399,84,287.8
12/03/2017 00:00,,15.69,,1.614,85.1,290.8
12/03/2017 01:00,,15.6,,2.962,88,273.2
12/03/2017 02:00,,15.53,,3.566,86.5,264.7
12/03/2017 03:00,,15.46,,2.807,86.2,279.4
12/03/2017 04:00,,15.39,,0.78,85.3,305.5
12/03/2017 05:00,,15.32,,0.09,85.3,284.9
12/03/2017 06:00,,15.25,,2.131,89.4,305.4
12/03/2017 07:00,,15.16,,2.351,93.1,328.1
12/03/2017 08:00,,15.07,,0.368,92.3,356
12/03/2017 09:00,,15.03,,3.876,86.1,279.4
12/03/2017 10:00,,14.98,,3.139,79,275.4
12/03/2017 11:00,,15,,4.072,72.5,289.3
12/03/2017 12:00,,15.12,,3.608,67.78,317.4
12/03/2017 13:00,,15.32,,1.91,60.85,118.4
12/03/2017 14:00,,15.55,,1.669,52.77,36.72
12/03/2017 15:00,,15.83,,2.578,52.68,118.7
12/03/2017 16:00,,16.13,,2.719,51.61,64.51
12/03/2017 17:00,,16.36,,2.247,51.11,253.9
12/03/2017 18:00,,16.5,,4.945,65.99,286.1
12/03/2017 19:00,,16.57,,5.897,73.6,290.7
12/03/2017 20:00,,16.57,,5.4,78.8,291.5
12/03/2017 21:00,,16.52,,3.522,80.2,281.7
12/03/2017 22:00,,16.43,,2.287,82.3,282.7
12/03/2017 23:00,,16.34,,4.027,82.6,276.1
13/03/2017 00:00,,16.22,,2.474,84.9,275.3
13/03/2017 01:00,,16.13,,5.713,87.4,274
13/03/2017 02:00,,16.04,,3.926,85.2,273.8
13/03/2017 03:00,,15.94,,3.305,85.1,243.7
13/03/2017 04:00,,15.87,,2.461,86.1,254.1
13/03/2017 05:00,,15.78,,4.676,87.5,245.1
13/03/2017 06:00,,15.67,,3.741,88.1,202.5
13/03/2017 07:00,,15.55,,4.798,88.5,217.4
13/03/2017 08:00,,15.44,,4.643,91.6,233.6
13/03/2017 09:00,,15.35,,4.684,93,241.8
13/03/2017 10:00,,15.28,,3.795,83.9,246
13/03/2017 11:00,,15.3,,9.65,64.4,264.6
13/03/2017 12:00,,15.41,,8.11,57.48,258.5
13/03/2017 13:00,,15.62,,7.7,53.94,256.8
13/03/2017 14:00,,15.9,,8.04,52.06,258.3
13/03/2017 15:00,,16.15,,11.36,58.74,274.5
13/03/2017 16:00,,16.38,,12.31,62.56,278.8
13/03/2017 17:00,,16.52,,9.72,67.39,273.7
13/03/2017 18:00,,16.62,,7.06,71.2,282.8
13/03/2017 19:00,,16.64,,6.807,74.5,278
13/03/2017 20:00,,16.59,,4.717,75.5,276.8
13/03/2017 21:00,,16.5,,5.75,76.8,260.7
13/03/2017 22:00,,16.36,,6.055,80.5,244.8
13/03/2017 23:00,,16.22,,7.71,83.7,244
14/03/2017 00:00,,16.08,,6.724,83.3,219.8
14/03/2017 01:00,,15.97,,5.965,82.1,220.2
14/03/2017 02:00,,15.87,,6.236,82,222.9
14/03/2017 03:00,,15.81,,9.22,79.8,240.7
14/03/2017 04:00,,15.69,,9.14,79,235.9
14/03/2017 05:00,,15.58,,7.48,80.9,232.7
14/03/2017 06:00,,15.46,,8.13,81.3,226.4
14/03/2017 07:00,,15.37,,10.27,77.4,236.8
14/03/2017 08:00,,15.25,,10.29,74.8,240.1
14/03/2017 09:00,,15.12,,11.51,72,250.8
14/03/2017 10:00,,15.03,,11.21,69.42,255.4
14/03/2017 11:00,,15.05,,8.81,66.19,259.2
14/03/2017 12:00,,15.14,,11.5,62.05,263.6
14/03/2017 13:00,,15.32,,8.7,50.01,255.4
14/03/2017 14:00,,15.58,,12.18,37.78,269.9
14/03/2017 15:00,,15.78,,16.49,35.34,275.1
14/03/2017 16:00,,15.94,,16.92,33.01,271.7
14/03/2017 17:00,,16.06,,16.88,45.23,269.4
14/03/2017 18:00,,16.11,,14.53,51.04,267.4
14/03/2017 19:00,,16.08,,11.64,55.95,263.5
14/03/2017 20:00,,16.01,,11.56,63.04,260.4
14/03/2017 21:00,,15.9,,8.26,67.65,253.9
14/03/2017 22:00,,15.76,,7.19,70.1,242.7
14/03/2017 23:00,,15.64,,7.58,71.5,223.5
15/03/2017 00:00,,15.53,,4.077,74.2,228.5
15/03/2017 01:00,,15.39,,5.432,78.2,225.2
15/03/2017 02:00,,15.3,,4.621,82,233.4
15/03/2017 03:00,,15.19,,5.544,84.5,229.1
15/03/2017 04:00,,15.09,,4.588,84.2,235.4
15/03/2017 05:00,,14.98,,2.534,82.3,224.9
15/03/2017 06:00,,14.89,,4.559,84.1,235.8
15/03/2017 07:00,,14.78,,2.004,82,219.9
